neo4j28,neo4j940,37,37,37,37,5,5,5,5,3,3,3,3
neo4j28,neo4j941,26,26,26,26,3,3,3,3,2,2,2,2
neo4j28,neo4j942,26,26,26,26,3,3,3,3,2,2,2,2
neo4j28,neo4j943,45,45,45,45,5,5,5,5,3,3,3,3
neo4j28,neo4j944,45,45,45,45,5,5,5,5,3,3,3,3
neo4j28,neo4j3738,25,44,34,44,2,4,3,4,1,2,1,2
neo4j28,neo4j3739,53,53,53,53,6,6,6,6,3,3,3,3
neo4j28,neo4j3740,49,49,49,49,5,5,5,5,3,3,3,3
neo4j29,neo4j32,28,28,28,28,4,4,4,4,2,2,2,2
neo4j29,neo4j139,12,12,12,12,3,3,3,3,2,2,2,2
neo4j29,neo4j940,12,12,12,12,3,3,3,3,2,2,2,2
neo4j29,neo4j3739,28,28,28,28,4,4,4,4,2,2,2,2
neo4j30,neo4j33,24,24,24,24,3,3,3,3,2,2,2,2
neo4j30,neo4j267,20,20,20,20,3,3,3,3,2,2,2,2
neo4j30,neo4j943,20,20,20,20,3,3,3,3,2,2,2,2
neo4j30,neo4j944,20,20,20,20,3,3,3,3,2,2,2,2
neo4j30,neo4j3740,24,24,24,24,3,3,3,3,2,2,2,2
neo4j31,neo4j33,24,24,24,24,3,3,3,3,2,2,2,2
neo4j31,neo4j268,20,20,20,20,3,3,3,3,2,2,2,2
neo4j31,neo4j943,20,20,20,20,3,3,3,3,2,2,2,2
neo4j31,neo4j944,20,20,20,20,3,3,3,3,2,2,2,2
neo4j31,neo4j3738,19,19,19,19,2,2,2,2,1,1,1,1
neo4j31,neo4j3740,24,24,24,24,3,3,3,3,2,2,2,2
neo4j32,neo4j3739,17,17,17,17,2,2,2,2,1,1,1,1
neo4j33,neo4j3740,5,5,5,5,1,1,1,1,1,1,1,1
neo4j34,neo4j21,27,27,27,27,2,2,2,2,2,2,2,2
neo4j34,neo4j22,28,28,28,28,2,2,2,2,2,2,2,2
neo4j34,neo4j27,42,42,42,42,3,3,3,3,2,2,2,2
neo4j34,neo4j29,53,53,53,53,5,5,5,5,3,3,3,3
neo4j34,neo4j30,36,61,48,61,3,5,4,5,2,3,2,3
neo4j34,neo4j32,70,70,70,70,7,7,7,7,4,4,4,4
neo4j34,neo4j33,41,66,53,66,4,6,5,6,3,4,3,4
neo4j34,neo4j35,24,24,24,24,2,2,2,2,2,2,2,2
neo4j34,neo4j37,22,22,22,22,2,2,2,2,2,2,2,2
neo4j34,neo4j49,22,22,22,22,2,2,2,2,2,2,2,2
neo4j34,neo4j50,26,26,26,26,2,2,2,2,2,2,2,2
neo4j34,neo4j77,18,18,18,18,2,2,2,2,2,2,2,2
neo4j34,neo4j135,30,30,30,30,2,2,2,2,2,2,2,2
neo4j34,neo4j139,54,54,54,54,6,6,6,6,4,4,4,4
neo4j34,neo4j256,43,43,43,43,4,4,4,4,3,3,3,3
neo4j34,neo4j267,37,62,49,62,4,6,5,6,3,4,3,4
neo4j34,neo4j543,26,26,26,26,3,3,3,3,3,3,3,3
neo4j34,neo4j940,54,54,54,54,6,6,6,6,4,4,4,4
neo4j34,neo4j941,43,43,43,43,4,4,4,4,3,3,3,3
neo4j34,neo4j942,43,43,43,43,4,4,4,4,3,3,3,3
neo4j34,neo4j943,37,62,49,62,4,6,5,6,3,4,3,4
neo4j34,neo4j944,37,62,49,62,4,6,5,6,3,4,3,4
neo4j34,neo4j945,18,18,18,18,2,2,2,2,2,2,2,2
neo4j34,neo4j946,18,18,18,18,2,2,2,2,2,2,2,2
neo4j34,neo4j947,18,18,18,18,2,2,2,2,2,2,2,2
neo4j34,neo4j948,25,25,25,25,3,3,3,3,3,3,3,3
neo4j34,neo4j1397,31,31,31,31,3,3,3,3,3,3,3,3
neo4j34,neo4j3721,27,27,27,27,2,2,2,2,2,2,2,2
neo4j34,neo4j3722,28,28,28,28,2,2,2,2,2,2,2,2
neo4j34,neo4j3739,70,70,70,70,7,7,7,7,4,4,4,4
neo4j34,neo4j3740,41,66,53,66,4,6,5,6,3,4,3,4
neo4j34,neo4j3742,17,17,17,17,1,1,1,1,1,1,1,1
neo4j34,neo4j3753,30,30,30,30,2,2,2,2,2,2,2,2
neo4j34,neo4j3759,26,26,26,26,3,3,3,3,3,3,3,3
neo4j34,neo4j3762,30,30,30,30,2,2,2,2,2,2,2,2
neo4j35,neo4j948,8,8,8,8,2,2,2,2,2,2,2,2
neo4j36,neo4j21,31,31,31,31,3,3,3,3,2,2,2,2
neo4j36,neo4j22,32,32,32,32,3,3,3,3,2,2,2,2
neo4j36,neo4j28,46,46,46,46,4,4,4,4,2,2,2,2
neo4j36,neo4j29,57,57,57,57,6,6,6,6,3,3,3,3
neo4j36,neo4j31,40,65,52,65,4,6,5,6,2,3,2,3
neo4j36,neo4j32,74,74,74,74,8,8,8,8,4,4,4,4
neo4j36,neo4j33,45,70,57,70,5,7,6,7,3,4,3,4
neo4j36,neo4j35,28,28,28,28,3,3,3,3,2,2,2,2
neo4j36,neo4j37,26,26,26,26,3,3,3,3,2,2,2,2
neo4j36,neo4j49,26,26,26,26,3,3,3,3,2,2,2,2
neo4j36,neo4j50,30,30,30,30,3,3,3,3,2,2,2,2
neo4j36,neo4j77,22,22,22,22,3,3,3,3,2,2,2,2
neo4j36,neo4j136,34,34,34,34,3,3,3,3,2,2,2,2
neo4j36,neo4j139,58,58,58,58,7,7,7,7,4,4,4,4
neo4j36,neo4j257,47,47,47,47,5,5,5,5,3,3,3,3
neo4j36,neo4j268,41,66,53,66,5,7,6,7,3,4,3,4
neo4j36,neo4j543,30,30,30,30,4,4,4,4,3,3,3,3
neo4j36,neo4j940,58,58,58,58,7,7,7,7,4,4,4,4
neo4j36,neo4j941,47,47,47,47,5,5,5,5,3,3,3,3
neo4j36,neo4j942,47,47,47,47,5,5,5,5,3,3,3,3
neo4j36,neo4j943,41,66,53,66,5,7,6,7,3,4,3,4
neo4j36,neo4j944,41,66,53,66,5,7,6,7,3,4,3,4
neo4j36,neo4j945,22,22,22,22,3,3,3,3,2,2,2,2
neo4j36,neo4j946,22,22,22,22,3,3,3,3,2,2,2,2
neo4j36,neo4j947,22,22,22,22,3,3,3,3,2,2,2,2
neo4j36,neo4j948,29,29,29,29,4,4,4,4,3,3,3,3
neo4j36,neo4j1397,35,35,35,35,4,4,4,4,3,3,3,3
neo4j36,neo4j3721,31,31,31,31,3,3,3,3,2,2,2,2
neo4j36,neo4j3722,32,32,32,32,3,3,3,3,2,2,2,2
neo4j36,neo4j3738,21,65,41,78,2,6,3,7,1,3,2,4
neo4j36,neo4j3739,74,74,74,74,8,8,8,8,4,4,4,4
neo4j36,neo4j3740,45,70,57,70,5,7,6,7,3,4,3,4
neo4j36,neo4j3742,21,21,21,21,2,2,2,2,1,1,1,1
neo4j36,neo4j3743,21,21,21,21,2,2,2,2,1,1,1,1
neo4j36,neo4j3745,21,21,21,21,2,2,2,2,1,1,1,1
neo4j36,neo4j3746,21,21,21,21,2,2,2,2,1,1,1,1
neo4j36,neo4j3759,30,30,30,30,4,4,4,4,3,3,3,3
neo4j36,neo4j3762,34,34,34,34,3,3,3,3,2,2,2,2
neo4j39,neo4j22,45,45,45,45,6,6,6,6,2,2,2,2
neo4j39,neo4j30,53,53,53,53,7,7,7,7,2,2,2,2
neo4j39,neo4j33,58,58,58,58,8,8,8,8,3,3,3,3
neo4j39,neo4j38,39,39,39,39,6,6,6,6,2,2,2,2
neo4j39,neo4j75,35,35,35,35,6,6,6,6,2,2,2,2
neo4j39,neo4j135,47,47,47,47,6,6,6,6,2,2,2,2
neo4j39,neo4j267,54,54,54,54,8,8,8,8,3,3,3,3
neo4j39,neo4j943,54,54,54,54,8,8,8,8,3,3,3,3
neo4j39,neo4j944,54,54,54,54,8,8,8,8,3,3,3,3
neo4j39,neo4j1397,48,48,48,48,7,7,7,7,3,3,3,3
neo4j39,neo4j3722,45,45,45,45,6,6,6,6,2,2,2,2
neo4j39,neo4j3740,58,58,58,58,8,8,8,8,3,3,3,3
neo4j39,neo4j3753,47,47,47,47,6,6,6,6,2,2,2,2
neo4j39,neo4j3762,47,47,47,47,6,6,6,6,2,2,2,2
neo4j40,neo4j22,45,45,45,45,6,6,6,6,2,2,2,2
neo4j40,neo4j31,53,53,53,53,7,7,7,7,2,2,2,2
neo4j40,neo4j33,58,58,58,58,8,8,8,8,3,3,3,3
neo4j40,neo4j38,39,39,39,39,6,6,6,6,2,2,2,2
neo4j40,neo4j76,35,35,35,35,6,6,6,6,2,2,2,2
neo4j40,neo4j136,47,47,47,47,6,6,6,6,2,2,2,2
neo4j40,neo4j268,54,54,54,54,8,8,8,8,3,3,3,3
neo4j40,neo4j943,54,54,54,54,8,8,8,8,3,3,3,3
neo4j40,neo4j944,54,54,54,54,8,8,8,8,3,3,3,3
neo4j40,neo4j1397,48,48,48,48,7,7,7,7,3,3,3,3
neo4j40,neo4j3722,45,45,45,45,6,6,6,6,2,2,2,2
neo4j40,neo4j3738,34,53,44,66,5,7,6,8,1,2,1,3
neo4j40,neo4j3740,58,58,58,58,8,8,8,8,3,3,3,3
neo4j40,neo4j3762,47,47,47,47,6,6,6,6,2,2,2,2
neo4j41,neo4j22,46,46,46,46,8,8,8,8,3,3,3,3
neo4j41,neo4j30,54,54,54,54,9,9,9,9,3,3,3,3
neo4j41,neo4j33,59,59,59,59,10,10,10,10,4,4,4,4
neo4j41,neo4j42,35,35,35,35,7,7,7,7,2,2,2,2
neo4j41,neo4j47,44,44,44,44,9,9,9,9,3,3,3,3
neo4j41,neo4j135,48,48,48,48,8,8,8,8,3,3,3,3
neo4j41,neo4j137,23,23,23,23,5,5,5,5,2,2,2,2
neo4j41,neo4j267,55,55,55,55,10,10,10,10,4,4,4,4
neo4j41,neo4j943,55,55,55,55,10,10,10,10,4,4,4,4
neo4j41,neo4j944,55,55,55,55,10,10,10,10,4,4,4,4
neo4j41,neo4j1397,49,49,49,49,9,9,9,9,4,4,4,4
neo4j41,neo4j1398,36,36,36,36,8,8,8,8,3,3,3,3
neo4j41,neo4j1399,45,45,45,45,10,10,10,10,4,4,4,4
neo4j41,neo4j3722,46,46,46,46,8,8,8,8,3,3,3,3
neo4j41,neo4j3734,35,35,35,35,7,7,7,7,2,2,2,2
neo4j41,neo4j3740,59,59,59,59,10,10,10,10,4,4,4,4
neo4j41,neo4j3753,48,48,48,48,8,8,8,8,3,3,3,3
neo4j41,neo4j3757,23,23,23,23,5,5,5,5,2,2,2,2
neo4j41,neo4j3762,48,48,48,48,8,8,8,8,3,3,3,3
neo4j42,neo4j22,31,31,31,31,5,5,5,5,2,2,2,2
neo4j42,neo4j30,39,39,39,39,6,6,6,6,2,2,2,2
neo4j42,neo4j33,44,44,44,44,7,7,7,7,3,3,3,3
neo4j42,neo4j47,29,29,29,29,6,6,6,6,2,2,2,2
neo4j42,neo4j135,33,33,33,33,5,5,5,5,2,2,2,2
neo4j42,neo4j267,40,40,40,40,7,7,7,7,3,3,3,3
neo4j42,neo4j943,40,40,40,40,7,7,7,7,3,3,3,3
neo4j42,neo4j944,40,40,40,40,7,7,7,7,3,3,3,3
neo4j42,neo4j1397,34,34,34,34,6,6,6,6,3,3,3,3
neo4j42,neo4j1398,21,21,21,21,5,5,5,5,2,2,2,2
neo4j42,neo4j1399,30,30,30,30,7,7,7,7,3,3,3,3
neo4j42,neo4j3722,31,31,31,31,5,5,5,5,2,2,2,2
neo4j42,neo4j3734,20,20,20,20,4,4,4,4,1,1,1,1
neo4j42,neo4j3740,44,44,44,44,7,7,7,7,3,3,3,3
neo4j42,neo4j3753,33,33,33,33,5,5,5,5,2,2,2,2
neo4j42,neo4j3762,33,33,33,33,5,5,5,5,2,2,2,2
neo4j43,neo4j22,34,34,34,34,5,5,5,5,2,2,2,2
neo4j43,neo4j31,42,42,42,42,6,6,6,6,2,2,2,2
neo4j43,neo4j33,47,47,47,47,7,7,7,7,3,3,3,3
neo4j43,neo4j48,34,34,34,34,6,6,6,6,2,2,2,2
neo4j43,neo4j268,43,43,43,43,7,7,7,7,3,3,3,3
neo4j43,neo4j485,35,35,35,35,5,5,5,5,2,2,2,2
neo4j43,neo4j943,43,43,43,43,7,7,7,7,3,3,3,3
neo4j43,neo4j944,43,43,43,43,7,7,7,7,3,3,3,3
neo4j43,neo4j1398,24,24,24,24,5,5,5,5,2,2,2,2
neo4j43,neo4j1399,35,35,35,35,7,7,7,7,3,3,3,3
neo4j43,neo4j3722,34,34,34,34,5,5,5,5,2,2,2,2
neo4j43,neo4j3734,23,23,23,23,4,4,4,4,1,1,1,1
neo4j43,neo4j3738,42,42,42,42,6,6,6,6,2,2,2,2
neo4j43,neo4j3740,47,47,47,47,7,7,7,7,3,3,3,3
neo4j43,neo4j3748,23,34,28,34,4,6,5,6,1,2,1,2
neo4j43,neo4j3749,23,23,23,23,4,4,4,4,1,1,1,1
neo4j43,neo4j3750,23,23,23,23,4,4,4,4,1,1,1,1
neo4j44,neo4j47,17,17,17,17,4,4,4,4,2,2,2,2
neo4j44,neo4j1399,18,18,18,18,5,5,5,5,3,3,3,3
neo4j44,neo4j3732,8,8,8,8,2,2,2,2,1,1,1,1
neo4j45,neo4j48,20,20,20,20,4,4,4,4,2,2,2,2
neo4j45,neo4j485,21,21,21,21,3,3,3,3,2,2,2,2
neo4j45,neo4j1399,21,21,21,21,5,5,5,5,3,3,3,3
neo4j45,neo4j3732,9,9,9,9,2,2,2,2,1,1,1,1
neo4j45,neo4j3748,20,20,20,20,4,4,4,4,2,2,2,2
neo4j45,neo4j3750,9,9,9,9,2,2,2,2,1,1,1,1
neo4j46,neo4j3732,5,5,5,5,1,1,1,1,1,1,1,1
neo4j47,neo4j1399,10,10,10,10,3,3,3,3,2,2,2,2
neo4j48,neo4j1399,12,12,12,12,3,3,3,3,2,2,2,2
neo4j48,neo4j3748,11,11,11,11,2,2,2,2,1,1,1,1
neo4j49,neo4j543,9,9,9,9,2,2,2,2,2,2,2,2
neo4j49,neo4j3759,9,9,9,9,2,2,2,2,2,2,2,2
neo4j51,neo4j3732,7,7,7,7,1,1,1,1,1,1,1,1
neo4j79,neo4j82,30,30,30,30,4,4,4,4,2,2,2,2
neo4j79,neo4j127,23,23,23,23,3,3,3,3,2,2,2,2
neo4j79,neo4j130,23,23,23,23,3,3,3,3,2,2,2,2
neo4j79,neo4j133,31,31,31,31,5,5,5,5,3,3,3,3
neo4j80,neo4j82,30,30,30,30,4,4,4,4,2,2,2,2
neo4j80,neo4j128,23,23,23,23,3,3,3,3,2,2,2,2
neo4j80,neo4j130,23,23,23,23,3,3,3,3,2,2,2,2
neo4j80,neo4j133,31,31,31,31,5,5,5,5,3,3,3,3
neo4j80,neo4j3738,22,22,22,22,2,2,2,2,1,1,1,1
neo4j81,neo4j83,22,22,22,22,4,4,4,4,2,2,2,2
neo4j81,neo4j84,28,28,28,28,5,5,5,5,2,2,2,2
neo4j81,neo4j85,28,28,28,28,5,5,5,5,2,2,2,2
neo4j81,neo4j129,15,15,15,15,3,3,3,3,2,2,2,2
neo4j81,neo4j132,23,23,23,23,5,5,5,5,3,3,3,3
neo4j82,neo4j133,9,9,9,9,3,3,3,3,2,2,2,2
neo4j83,neo4j132,9,9,9,9,3,3,3,3,2,2,2,2
neo4j89,neo4j90,26,26,26,26,4,4,4,4,2,2,2,2
neo4j89,neo4j91,40,40,40,40,8,8,8,8,2,2,2,2
neo4j89,neo4j92,46,46,46,46,9,9,9,9,3,3,3,3
neo4j89,neo4j553,31,31,31,31,6,6,6,6,3,3,3,3
neo4j89,neo4j3753,17,17,17,17,3,3,3,3,1,1,1,1
neo4j89,neo4j3755,40,40,40,40,8,8,8,8,2,2,2,2
neo4j90,neo4j553,14,14,14,14,3,3,3,3,2,2,2,2
neo4j91,neo4j92,29,29,29,29,6,6,6,6,2,2,2,2
neo4j91,neo4j3755,23,23,23,23,5,5,5,5,1,1,1,1
neo4j93,neo4j89,24,24,24,24,4,4,4,4,2,2,2,2
neo4j93,neo4j90,33,33,33,33,5,5,5,5,3,3,3,3
neo4j93,neo4j91,47,47,47,47,9,9,9,9,3,3,3,3
neo4j93,neo4j92,53,53,53,53,10,10,10,10,4,4,4,4
neo4j93,neo4j553,38,38,38,38,7,7,7,7,4,4,4,4
neo4j93,neo4j3753,24,24,24,24,4,4,4,4,2,2,2,2
neo4j93,neo4j3755,47,47,47,47,9,9,9,9,3,3,3,3
neo4j94,neo4j89,22,22,22,22,4,4,4,4,2,2,2,2
neo4j94,neo4j90,31,31,31,31,5,5,5,5,3,3,3,3
neo4j94,neo4j91,45,45,45,45,9,9,9,9,3,3,3,3
neo4j94,neo4j92,51,51,51,51,10,10,10,10,4,4,4,4
neo4j94,neo4j553,36,36,36,36,7,7,7,7,4,4,4,4
neo4j94,neo4j3753,22,22,22,22,4,4,4,4,2,2,2,2
neo4j94,neo4j3755,45,45,45,45,9,9,9,9,3,3,3,3
neo4j95,neo4j89,22,22,22,22,4,4,4,4,2,2,2,2
neo4j95,neo4j90,31,31,31,31,5,5,5,5,3,3,3,3
neo4j95,neo4j91,45,45,45,45,9,9,9,9,3,3,3,3
neo4j95,neo4j92,51,51,51,51,10,10,10,10,4,4,4,4
neo4j95,neo4j553,36,36,36,36,7,7,7,7,4,4,4,4
neo4j95,neo4j3753,22,22,22,22,4,4,4,4,2,2,2,2
neo4j95,neo4j3755,45,45,45,45,9,9,9,9,3,3,3,3
neo4j96,neo4j89,22,22,22,22,4,4,4,4,2,2,2,2
neo4j96,neo4j90,31,31,31,31,5,5,5,5,3,3,3,3
neo4j96,neo4j91,45,45,45,45,9,9,9,9,3,3,3,3
neo4j96,neo4j92,51,51,51,51,10,10,10,10,4,4,4,4
neo4j96,neo4j553,36,36,36,36,7,7,7,7,4,4,4,4
neo4j96,neo4j3753,22,22,22,22,4,4,4,4,2,2,2,2
neo4j96,neo4j3755,45,45,45,45,9,9,9,9,3,3,3,3
neo4j97,neo4j3757,5,5,5,5,1,1,1,1,1,1,1,1
neo4j99,neo4j6,14,14,14,14,3,3,3,3,2,2,2,2
neo4j99,neo4j103,10,10,10,10,2,2,2,2,2,2,2,2
neo4j99,neo4j137,13,13,13,13,3,3,3,3,2,2,2,2
neo4j99,neo4j3757,13,13,13,13,3,3,3,3,2,2,2,2
neo4j99,neo4j3759,10,10,10,10,2,2,2,2,2,2,2,2
neo4j100,neo4j121,9,9,9,9,3,3,3,3,2,2,2,2
neo4j100,neo4j3732,8,8,8,8,2,2,2,2,1,1,1,1
neo4j101,neo4j122,11,11,11,11,3,3,3,3,2,2,2,2
neo4j101,neo4j485,22,22,22,22,3,3,3,3,2,2,2,2
neo4j101,neo4j3732,10,10,10,10,2,2,2,2,1,1,1,1
neo4j102,neo4j100,14,14,14,14,3,3,3,3,2,2,2,2
neo4j102,neo4j121,15,15,15,15,4,4,4,4,3,3,3,3
neo4j102,neo4j3732,14,14,14,14,3,3,3,3,2,2,2,2
neo4j102,neo4j3757,6,6,6,6,1,1,1,1,1,1,1,1
neo4j103,neo4j3759,5,5,5,5,1,1,1,1,1,1,1,1
neo4j135,neo4j1397,14,14,14,14,2,2,2,2,2,2,2,2
neo4j135,neo4j3753,13,13,13,13,1,1,1,1,1,1,1,1
neo4j135,neo4j3762,13,13,13,13,1,1,1,1,1,1,1,1
neo4j136,neo4j1397,14,14,14,14,2,2,2,2,2,2,2,2
neo4j136,neo4j3738,13,13,13,13,1,1,1,1,1,1,1,1
neo4j136,neo4j3762,13,13,13,13,1,1,1,1,1,1,1,1
neo4j137,neo4j3757,8,8,8,8,2,2,2,2,1,1,1,1
neo4j141,neo4j546,11,11,11,11,2,2,2,2,2,2,2,2
neo4j141,neo4j547,19,19,19,19,4,4,4,4,3,3,3,3
neo4j141,neo4j3762,19,19,19,19,4,4,4,4,3,3,3,3
neo4j149,neo4j151,37,37,37,37,3,3,3,3,2,2,2,2
neo4j149,neo4j1398,32,32,32,32,3,3,3,3,2,2,2,2
neo4j149,neo4j3748,31,31,31,31,2,2,2,2,1,1,1,1
neo4j149,neo4j3762,31,31,31,31,2,2,2,2,1,1,1,1
neo4j149,neo4j3765,31,31,31,31,2,2,2,2,1,1,1,1
neo4j149,neo4j3767,31,31,31,31,2,2,2,2,1,1,1,1
neo4j149,neo4j3769,37,37,37,37,3,3,3,3,2,2,2,2
neo4j149,neo4j3771,37,37,37,37,3,3,3,3,2,2,2,2
neo4j149,neo4j3772,37,37,37,37,3,3,3,3,2,2,2,2
neo4j150,neo4j151,38,38,38,38,3,3,3,3,2,2,2,2
neo4j150,neo4j1398,33,33,33,33,3,3,3,3,2,2,2,2
neo4j150,neo4j3738,32,32,32,32,2,2,2,2,1,1,1,1
neo4j150,neo4j3746,32,32,32,32,2,2,2,2,1,1,1,1
neo4j150,neo4j3748,32,32,32,32,2,2,2,2,1,1,1,1
neo4j150,neo4j3762,32,32,32,32,2,2,2,2,1,1,1,1
neo4j150,neo4j3765,32,32,32,32,2,2,2,2,1,1,1,1
neo4j150,neo4j3769,38,38,38,38,3,3,3,3,2,2,2,2
neo4j150,neo4j3771,38,38,38,38,3,3,3,3,2,2,2,2
neo4j150,neo4j3772,38,38,38,38,3,3,3,3,2,2,2,2
neo4j151,neo4j3769,6,6,6,6,1,1,1,1,1,1,1,1
neo4j151,neo4j3771,6,6,6,6,1,1,1,1,1,1,1,1
neo4j151,neo4j3772,6,6,6,6,1,1,1,1,1,1,1,1
neo4j161,neo4j119,17,17,17,17,2,2,2,2,2,2,2,2
neo4j161,neo4j135,29,29,29,29,2,2,2,2,2,2,2,2
neo4j161,neo4j189,60,60,60,60,5,5,5,5,3,3,3,3
neo4j161,neo4j191,67,67,67,67,6,6,6,6,4,4,4,4
neo4j161,neo4j193,23,23,23,23,2,2,2,2,2,2,2,2
neo4j161,neo4j195,32,32,32,32,4,4,4,4,3,3,3,3
neo4j161,neo4j196,34,34,34,34,4,4,4,4,3,3,3,3
neo4j161,neo4j258,61,61,61,61,6,6,6,6,4,4,4,4
neo4j161,neo4j260,17,17,17,17,2,2,2,2,2,2,2,2
neo4j161,neo4j262,17,17,17,17,2,2,2,2,2,2,2,2
neo4j161,neo4j264,17,17,17,17,2,2,2,2,2,2,2,2
neo4j161,neo4j269,68,68,68,68,7,7,7,7,5,5,5,5
neo4j161,neo4j1026,21,21,21,21,2,2,2,2,2,2,2,2
neo4j161,neo4j1397,30,30,30,30,3,3,3,3,3,3,3,3
neo4j161,neo4j3753,29,29,29,29,2,2,2,2,2,2,2,2
neo4j161,neo4j3762,29,29,29,29,2,2,2,2,2,2,2,2
neo4j162,neo4j120,18,18,18,18,2,2,2,2,2,2,2,2
neo4j162,neo4j136,30,30,30,30,2,2,2,2,2,2,2,2
neo4j162,neo4j190,56,56,56,56,5,5,5,5,3,3,3,3
neo4j162,neo4j192,66,66,66,66,7,7,7,7,4,4,4,4
neo4j162,neo4j194,24,24,24,24,2,2,2,2,2,2,2,2
neo4j162,neo4j195,33,33,33,33,4,4,4,4,3,3,3,3
neo4j162,neo4j196,35,35,35,35,4,4,4,4,3,3,3,3
neo4j162,neo4j259,57,57,57,57,6,6,6,6,4,4,4,4
neo4j162,neo4j261,18,18,18,18,2,2,2,2,2,2,2,2
neo4j162,neo4j263,18,18,18,18,2,2,2,2,2,2,2,2
neo4j162,neo4j264,18,18,18,18,2,2,2,2,2,2,2,2
neo4j162,neo4j270,67,67,67,67,8,8,8,8,5,5,5,5
neo4j162,neo4j1049,23,23,23,23,2,2,2,2,2,2,2,2
neo4j162,neo4j1050,32,32,32,32,4,4,4,4,3,3,3,3
neo4j162,neo4j1397,31,31,31,31,3,3,3,3,3,3,3,3
neo4j162,neo4j3738,17,66,37,94,1,7,3,11,1,4,2,7
neo4j162,neo4j3762,30,32,31,45,2,4,3,5,2,3,2,4
neo4j163,neo4j6,14,14,14,14,3,3,3,3,2,2,2,2
neo4j163,neo4j8,22,29,25,41,4,5,4,7,3,4,3,5
neo4j163,neo4j119,17,17,17,17,3,3,3,3,3,3,3,3
neo4j163,neo4j135,18,18,18,18,2,2,2,2,2,2,2,2
neo4j163,neo4j164,16,16,16,16,2,2,2,2,2,2,2,2
neo4j163,neo4j186,17,17,17,17,3,3,3,3,2,2,2,2
neo4j163,neo4j189,60,60,60,60,6,6,6,6,4,4,4,4
neo4j163,neo4j191,67,67,67,67,7,7,7,7,5,5,5,5
neo4j163,neo4j193,23,23,23,23,3,3,3,3,3,3,3,3
neo4j163,neo4j195,32,32,32,32,5,5,5,5,4,4,4,4
neo4j163,neo4j196,34,34,34,34,5,5,5,5,4,4,4,4
neo4j163,neo4j213,24,24,24,24,4,4,4,4,3,3,3,3
neo4j163,neo4j237,37,37,37,37,6,6,6,6,5,5,5,5
neo4j163,neo4j239,36,36,36,36,5,5,5,5,4,4,4,4
neo4j163,neo4j258,37,61,49,81,6,7,6,10,5,5,5,7
neo4j163,neo4j269,68,68,68,68,8,8,8,8,6,6,6,6
neo4j163,neo4j1397,19,19,19,19,3,3,3,3,3,3,3,3
neo4j163,neo4j3753,18,18,18,18,2,2,2,2,2,2,2,2
